1	"<img src=""E4B880.png"" />"	one			一	いち	one	One	In Chinese characters, the number <b>one</b> is laid on its side, unlike the Roman numeral I which stands upright. As you would expect, it is written from left to right.	"* As a primitive element, the key-word meaning is discarded, and the single horizontal stroke takes on the meaning of <i>floor</i> or <i>ceiling</i>, depending on its position: if it stands above another primitive, it means <i>ceiling</i>; if below, <i>floor</i>.	 "	1	One down, 2041 to go. ;).	"To learn this one kanji, I recommend (#2000) this story : Bambi is in a cave, eating a side-dish of salad when trying to learn the kanjis. As he succeed to learn the kanji for ""one"", you get jealous and decide to shoot him with a slingshot. At this moment you hear the police coming, so you hurriedly burn all the proofs into a fire (so you remove the key-words Bambi, slingshot and fire from recommend). So that when the police arrives, the only remaining clue is a single horizontal bar."	一	"いちばん【一番】number one; first; first place / best; most / game; round; bout / as a test; as an experiment; by way of experiment; by way of trial; tentatively / song (e.g. in Noh); piece<br/>ひとつがい【一番】pair; couple; brace<br/>もういちど【もう一度】once more; again<br/>いっぽう【一方】one (esp. of two); the other; one way; the other way; one direction; the other direction; one side; the other side; one party; the other party / on the one hand; on the other hand / whereas; although; but at the same time; meanwhile; in turn / just keeps; being inclined to ...; tending to be ...; tending to do ...; continuously ...; just keeps on ...ing; only<br/>ひとかた【一方】one person / (often in negative form) ordinary; common<br/>いちど; ひとたび【一たび】once; one time; on one occasion / temporarily; for a moment / one degree; one tone; one musical interval<br/>いったい【一体】...the heck (e.g. ""what the heck?""); ...in the world (e.g. ""why in the world?""); ...on earth (e.g. ""who on earth?"") / one object; one body; unity / one form; one style / one Buddhist image (or carving, etc.) / generally; in general<br/>いっきに【一気に】in one go; in one gulp; in one breath; without stopping; without pausing; without resting; in one sitting; at a stretch; all at once / immediately; instantly; right away; straight away; straightaway<br/>いちぶ【一部】one part; one portion; one section; some / one copy (e.g. of a document)<br/>ひとこと; いちげん; いちごん【一言】single word; a few words; brief comment<br/>いっしゅ; ひとくさ【一種】species; kind; variety<br/>いっぱん【一般】general; universal / ordinary; average; common<br/>いちおう【一往】more or less; though not quite satisfactorily; after a fashion; pretty much; roughly; so far as it goes / tentatively; for the time being / just in case / once<br/>いちじ【一時】one o'clock / once; at one time; formerly; before / for a time; for a while; for the time being; for the present; for the moment; temporarily / a time; one time; once<br/>ひととき; いっとき【一時】moment; a (short) time; a while / former times / two-hour period<br/>いっしょう【一生】whole life; a lifetime; all through life; one existence; a generation; an age; the whole world; the era / (the only, the greatest, etc.) of one's life<br/>いちどう【一同】all present; all concerned; all of us<br/>いちぎょう; いっこう【一行】line; row; troupe; party<br/>ゆいいつ; ゆいつ【唯一】only; sole; unique<br/>いっぱい【一杯】amount necessary to fill a container (e.g. cupful, spoonful, etc.); drink (usu. alcoholic) / full / one squid, octopus, crab, etc.; one boat / fully; to capacity / a lot; much / all of ...; the entire ..."	1	イチ, イツ	ひと-, ひと.つ	1	1	4	[sound:RTK1_keyword_jp_1.mp3]	[sound:RTK1_keyword_en_1.mp3]
2	"<img src=""E4BA8C.png"" />"	two			二	に	two	two	Like the Roman numeral II, which reduplicates the numeral I, the kanji for <b>two</b> is a simple reduplication of the horizontal stroke that means one. The order of writing goes from above to below, with the first stroke slightly shorter.		2	Two lines.	Roman numeral II, written on its side.	二	ふたつ【２つ】two<br/>にどと【二どと】never again (with negative verb)<br/>にがつ【二月】February / second month of the lunar calendar<br/>ふたつき【二月】two months<br/>じゅうにがつ【十二月】December<br/>ふたり; ににん【二人】two persons; two people; pair; couple<br/>にのうで【二の腕】upper arm<br/>ふたこと【二言】two words / repetition<br/>にごん【二言】double-dealing; double tongue; going back on what one has said / repeating oneself<br/>によう【二葉】two flat things<br/>ふたば【二葉】bud; sprout<br/>にぐう【二宮】the Two Ise Shrines<br/>にまいめ【二枚目】handsome man / actor in a love scene<br/>にふん【二分】two minutes<br/>にぶん【二分】halving; bisection / the two equinoxes (vernal and autumnal)<br/>にりんしゃ【二輪車】two wheeled vehicle (bicycle, motorcycle, etc.)<br/>むに【無二】peerless; matchless<br/>はたち【二十】20 years old / twenty<br/>はたとせ【二十年】twenty years<br/>あおにさい【青二才】green youth; immature youth; novice; greenhorn	1	ニ, ジ	ふた, ふた.つ, ふたた.び	2	65	4	[sound:RTK1_keyword_jp_2.mp3]	[sound:RTK1_keyword_en_2.mp3]
3	"<img src=""E4B889.png"" />"	three			三	さん	three	three	"And like the Roman numeral III, which triples the numeral I, the kanji for <b>three</b> simply triples the single horizontal stroke. In writing it, think of ""1 + 2 = 3"" (一 + 二 = 三) in order to keep the middle stroke shorter."		3	One + two = three.	THREE measurements define the female shape: BUST, WAIST, and HIPS. Waist is the smallest, and for most women the HIPS are wider than the chest.	三	みっつ; みつ【３つ】three<br/>さぶろう; サブロウ【三郎】third son / Occella iburia (species of poacher)<br/>さんがつ【三月】March<br/>みつき【三月】three months<br/>さんかく【三角】triangle; triangular<br/>さんかくけい; さんかっけい【三角形】triangle<br/>さんなん【三男】three sons / third son<br/>しゃみせん; さみせん【三味線】shamisen; samisen; three-stringed Japanese lute<br/>さんぼう; さんぽう【三方】three sides / small offering stand<br/>さんかた【三方】day laborer (in construction, etc.); day labourer<br/>だいさんしゃ【第三者】third party; third person; outsider; disinterested person<br/>さんりん【三輪】three wheels<br/>みかづき; みかずき【三日月】new moon; crescent moon<br/>ごさんけ【ご三家】three branch Tokugawa families (Owari, Kii, and Mito) / big three; top three<br/>さんじゅう; みえ【三重】triple; treble; threefold; three-ply; triplicate<br/>みけ【三毛】tortoise-shell (pattern)<br/>さんじげん【三次元】three dimensions; three dimensional; 3D; 3-D / real world; IRL (in real life)<br/>さんじゃく【三尺】3 Japanese feet; waistband; belt; cloth girdle<br/>さいさん【再三】again and again; repeatedly<br/>さんまい【三枚】three flat objects (e.g. tickets, pieces of cloth, etc.) / filleting (a fish)	1	サン, ゾウ	み, み.つ, みっ.つ	3	25	4	[sound:RTK1_keyword_jp_3.mp3]	[sound:RTK1_keyword_en_3.mp3]
4	"<img src=""E59B9B.png"" />"	four			四	よん	neli	four, pent in, human legs	"This character is composed of two primitive elements, <i>mouth</i> and <i>human legs</i>,  both of which we will meet in the coming lessons. Assuming that you already knew how to write this kanji, we will pass over the ""story"" connected with it until later. Note how the second stroke is written left-to-right and then top-to-bottom. This is consistent with what we have already seen in the first three numbers and leads us to a general principle that will be helpful when we come to more complicated kanji later on: write north-to-south, west-to-east, northwest-to-southeast."		5	FOUR year-olds often put their FOOT (human legs) in their MOUTH - but they are too young to realize.	I imagine a giant devouring a human in four bites. First the giant bites off the person´s head, then he bites the torso, then from the waist to the knees, and finally the giant plucks up the remaining portion of the human legs into his mouth. See the fourth bite falling in there?	四	よっつ; よつ【４つ】four<br/>しほう; よも; よほう【四方】the four cardinal directions; north, east, south and west; all directions / surroundings / many countries; the whole world / all around; here and there / square; quadrilateral; four-sided figure / four sides (of a square)<br/>しがつ【四月】April<br/>よつき【四月】four months<br/>しかくい【四角い】square; rectangular<br/>しし【四肢】limbs; extremities<br/>よっつんばい; よつんばい【四つんばい】(crawl) on all fours; on one's hands and feet; falling flat<br/>しさん【四散】scattering (in all directions)<br/>よじょうはん【四畳半】4.5 tatami mats<br/>しかく【四角】square<br/>しへん【四辺】four-sided<br/>しほうはっぽう【四方八方】in all directions<br/>しこく【四国】Shikoku (smallest of the four main islands of Japan)<br/>よすみ; しぐう【四隅】four corners / four ordinal directions<br/>よんりん【四輪】four-wheeled<br/>しき【四季】four seasons<br/>しろくじちゅう【四六時中】around the clock; day and night<br/>あずまや【四阿】arbor; arbour; bower; summer house; square gazebo<br/>よっつんばい; よつんばい【四つんばい】(crawl) on all fours; on one's hands and feet; falling flat<br/>よじげん; しじげん【四次元】fourth dimension; four dimensions	1	シ	よ, よ.つ, よっ.つ, よん	4	28	4	[sound:RTK1_keyword_jp_4..mp3]	[sound:RTK1_keyword_en_4.mp3]
5	"<img src=""E4BA94.png"" />"	five			五	ご	five	five	As with <i>four</i>, we shall postpone learning the primitive elements that make up this character. Note how the general principle we just learned in the preceding frame applies to the writing of the character for <b>five</b>.		4	三 + two vertical lines = 5.	"This Kanji looks like a ""3"" Kanji with two added vertical lines. 3+2= 5."	五	さつき【五月】fifth month of the lunar calendar / satsuki azalea (Rhododendron indicum)<br/>ごがつ【五月】May<br/>いつつ【５つ】five<br/>ごたい【五体】the whole body; limbs / the five styles in Japanese calligraphy<br/>ごかん【五感】the five senses<br/>ごし【五指】the five fingers<br/>ごさん; ござん【五山】five most important temples of a region<br/>ごかん【五官】the five sense organs<br/>ごしき; ごしょく【五色】five colors (usu. red, blue, yellow, white and black); five colours / many kinds; varied / melon; gourd<br/>ごぶごぶ【五分五分】as likely as not; 50-50; even match; tie<br/>さみだれ; さつきあめ【五月雨】early-summer rain<br/>さんさんごご【三三五五】in groups of twos and threes; in small groups<br/>ごぶん【五分】to divide into five parts<br/>ごぶ【五分】half; 50%; tie; evenness / 5 parts; 5%<br/>ごふん【五分】five minutes<br/>ごじゅうおん【五十音】the Japanese syllabary<br/>ごぎょう【五行】wu xing (the five elements of traditional Chinese philosophy: wood, fire, earth, metal and water) / five practices of the Bodhisattvas<br/>じゅうごや【十五夜】night of the full moon; the night of the 15th day of the 8th lunar month<br/>ごりむちゅう【五里霧中】totally at a loss; lose one's bearings; in a maze; in a fog; all at sea; up in the air; mystified; bewildered<br/>ごもくならべ【五目並べ】gobang (game played on go board involving lining up stones); gomoku; Five in a Row	1	ゴ	いつ, いつ.つ	5	21	4	[sound:RTK1_keyword_jp_5.mp3]	[sound:RTK1_keyword_en_5.mp3]
6	"<img src=""E585AD.png"" />"	six			六	ろく	six	six, top hat, animal legs	The primitives here are <i>top hat</i> and <i>animal legs</i>. Once again, we glide over them until later.		4	Indicating 6 parts of the human body: head, body, 2 arms, 2 legs.	Six-Six-SIX ((666)) Mark of the Beast!! Imagine that dapper old beastly fellow summoning his top hat to himself. See it scamper over to him on a little pair of beastly legs.	六	"ろくがつ【六月】June<br/>むっつ; むつ【６つ】six<br/>だいろっかん【第六感】the sixth sense; intuition; hunch<br/>ろくしゃく【六尺】six feet / traditional Japanese G-string for men / palanquin bearer<br/>しろくじちゅう【四六時中】around the clock; day and night<br/>ろくどう【六道】the six realms (Deva realm, Asura realm, Human realm, Animal realm, Hungry Ghost realm, Nakara realm)<br/>ろっかく【六角】hexagon<br/>いざよい【十六夜】sixteen-day-old moon<br/>ろっかっけい; ろっかくけい【六角形】hexagon<br/>ろくしゃくぼう【六尺棒】wooden pole (often oak), 6 shaku long / shoulder pole<br/>ろくぶ【六部】six copies / Buddhist pilgrim (carrying 66 copies of the Lotus Sutra to be left at sites across Japan)<br/>りくぶ【六部】Six Ministries (Sui-dynasty to Qing-dynasty China)<br/>ろくぶんぎ【六分儀】sextant<br/>りくたい; ろくたい【六体】the six historical styles of writing kanji: large seal, small seal, clerical, triangular-swept clerical, running, and cursive<br/>すごろく; すぐろく【双六】sugoroku; traditional Japanese board game played with dice<br/>じゅうろく【十六】16; sixteen<br/>にろくじちゅう【二六時中】night and day; all the time<br/>じんろく【甚六】dunce; blockhead<br/>すけろく【助六】""inari"" and ""maki"" (roll) style sushi<br/>ろくじゅうろくぶ【六十六部】Buddhist pilgrim (carrying 66 copies of the Lotus Sutra to be left at sites across Japan)"	1	ロク, リク	む, む.つ, むっ.つ, むい	6	80	4	[sound:RTK1_keyword_jp_6.mp3]	[sound:RTK1_keyword_en_6.mp3]
7	"<img src=""E4B883.png"" />"	seven			七	なな	seven	seven, diced	"Note that the first stroke ""cuts"" through the second. This distinguishes <b>seven</b> from the character for <i>spoon</i> (Frame 476), in which the horizontal stroke stops short."	"* As a primitive, this form takes on the meaning of <i>diced</i>, i.e., ""cut"" into little pieces, consistent both with the way the character is written and with its association with the kanji for <i>cut</i> to be learned in a later lesson (Frame 89).	 "	2	This kanji is our good old seven, turned upside down.	I wrote it upside down so I crossed it out.	七	しちがつ【七月】July<br/>ななつ【７つ】seven<br/>なないろ; しちしょく【七色】the seven prismatic colors (colours)<br/>たなばた; しちせき【七夕】Festival of the Weaver (July 7th); Star Festival (one of the five annual festivals)<br/>しちめんちょう; シチメンチョウ【七面鳥】turkey (Meleagris gallopavo)<br/>ほくとしちせい【北斗七星】the Big Dipper (asterism); the Plough; the Plow<br/>しちりん【七厘】earthen charcoal brazier (for cooking)<br/>しちふくじん【七福神】Seven Gods of Fortune; Seven Deities of Good Luck; Seven Lucky Gods<br/>しちてんばっとう; しってんばっとう【七転八倒】tossing oneself about in great pain; writhing in agony<br/>しょなのか; しょなぬか【初七日】memorial service held on the seventh day following a person's death<br/>しちさん【七三】7 or 3 ratio; hair parted on one side<br/>ななふしぎ【七不思議】seven wonders (of a particular area)<br/>ななくさ【七種】the seven spring flowers / the seven fall flowers; the seven autumn flowers / the seventh of January; Festival of Seven Herbs<br/>しちみ【七味】seven delicious flavors (flavours) / blend of seven spices (cayenne, sesame, Japanese pepper, citrus peel, etc.); shichimi<br/>しっぽう; しちほう【七宝】the seven treasures (gold, silver, pearls, agate, crystal, coral, lapis lazuli) / cloisonne ware<br/>しちせい; しちしょう【七星】the Big Dipper; the Plough; the Plow<br/>しめ【七五三】rope used to cordon off consecrated areas or as a talisman against evil / cordoning off; cordoning-off sign<br/>しちごさん【七五三】festival (shrine visit) by children aged 7, 5 and 3 / lucky numbers 7, 5 and 3<br/>しちしょう【七生】seven lives / seven generations<br/>ななつのうみ【七つの海】the seven seas	1	シチ	なな, なな.つ, なの	7	32	4	[sound:RTK1_keyword_jp_7.mp3]	[sound:RTK1_keyword_en_7.mp3]
8	"<img src=""E585AB.png"" />"	eight			八	はち	eight	eight	"Just as the Arabic numeral ""8"" is composed of a small circle followed by a larger one, so the kanji for <b>eight</b> is composed of a short line followed by a longer line, slanting towards it but not touching it. And just as the ""lazy 8"" is the mathematical symbol for ""infinity,"" so the expanse opened up below these two strokes is associated by the Japanese with the sense of an infinite expanse or something ""all-encompassing."""		2	Hachi (eight) begins with the sound of the katakana ´ha´, and it´s approximately the same character.	The valcano hasn´t erupted for 8 years.	八	"はちがつ【八月】August<br/>やっつ; やつ【８つ】eight<br/>やえ【八重】multilayered; doubled<br/>やつがしら【八頭】form of taro; yam<br/>はちがしら【八頭】kanji ""eight"" radical at top<br/>はちまん【八幡】Hachiman (God of War) / Hachiman shrine / certainly<br/>やつはし【八橋】type of sweet made with bean paste (local delicacy in Kyoto); cinnamon-seasoned cracknel (cookie) / zigzag bridge<br/>やくも【八雲】thick clouds / classical Japanese poetry<br/>やおや【八百屋】greengrocer<br/>しほうはっぽう【四方八方】in all directions<br/>はっぽう【八方】all sides; the four cardinal directions and the four ordinal directions / large hanging lantern<br/>じっちゅうはっく; じゅっちゅうはっく【十中八九】8 or 9 cases out of ten; in all probability<br/>やつざき【八つ裂き】tearing limb from limb; tearing apart; cutting (a person) to pieces<br/>しゃくはち【尺八】shakuhachi; end-blown fippleless bamboo flute / blow job; fellatio<br/>おはこ; じゅうはちばん【十八番】one's favourite party trick (favorite); one's specialty; one's forte / No. 18; eighteenth / repertoire of 18 kabuki plays<br/>はっけ【八卦】eight trigrams; divination signs<br/>はっかく【八角】octagon / star anise (Illicium verum) / sailfin poacher (Podothecus sachi)<br/>はっぴゃく; やお【八百】eight hundred / multitude; large number<br/>やおよろず【八百万】myriad; countless things<br/>はっぴゃくまん【八百万】eight million"	1	ハチ	や, や.つ, やっ.つ, よう	8	70	4	[sound:RTK1_keyword_jp_8.mp3]	[sound:RTK1_keyword_en_8.mp3]
9	"<img src=""E4B99D.png"" />"	nine			九	きゅう	nine	nine, baseball	If you take care to remember the stroke order of this kanji, you will not have trouble later keeping it distinct from the kanji for <i>power</i> (Frame 922).	"* As a primitive, we shall use this kanji to mean <i>baseball team</i> or simply <i>baseball</i>. The meaning, of course, is derived from the <i>nine</i> players who make up a team.	 "	2	Kinda of looks like the kanji of 1　一 with the kanji of 8 八added. So think of it as 　一＋八＝九.	Warning - naughty reminder A woman in the doggie style position, waiting for my NINE inches.	九	くがつ【九月】September<br/>きゅうしゅう【九州】Kyushu (southernmost of the four main islands of Japan)<br/>ここのつ【９つ】nine<br/>じっちゅうはっく; じゅっちゅうはっく【十中八九】8 or 9 cases out of ten; in all probability<br/>きゅうし【九死】narrowly averting death<br/>きたきゅうしゅう【北九州】Kitakyushu (city)<br/>きゅうかんちょう; キュウカンチョウ【九官鳥】Indian hill mynah (Gracula religiosa); hill myna; hill mynah<br/>しじゅうくにち【四十九日】forty-ninth day after a person's death<br/>くぶくりん【九分九厘】ten to one; nine cases out of ten<br/>じゅうきゅう【十九】19; nineteen<br/>ここのえ【九重】ninefold; imperial palace; the Court<br/>さんさんくど【三三九度】three-times-three exchange of nuptial cups<br/>きゅうぞく【九族】the nine nearest generations of relatives<br/>つづらおり【九十九折】winding; meandering; sinuous; zigzag<br/>きゅうはい【九拝】bowing many times (in apology)<br/>くく【九々】multiplication table; times table<br/>くしゃくにけん【九尺二間】(tiny) house about nine feet wide and 12 feet deep<br/>さんぱいきゅうはい【三拝九拝】kowtowing; bowing repeatedly<br/>きゅうせい【九星】nine traditional astrological signs in Onmyoudou, each corresponding to the year of a person's birth and used to create a horoscope<br/>きゅうし【九紫】ninth of nine traditional astrological signs (corresponding to Mars and south)	1	キュウ, ク	ここの, ここの.つ	9	13	4	[sound:RTK1_keyword_jp_9.mp3]	[sound:RTK1_keyword_en_9.mp3]
10	"<img src=""E58D81.png"" />"	ten			十	じゅう	ten	ten, needle	Turn this character 45 degrees either way and you have the x used for the Roman numeral <b>ten</b>.	"* As a primitive, this character sometimes keeps its meaning of <i>ten</i> and sometimes signifies <i>needle</i>, this latter derived from the kanji for <i>needle</i> (Frame 292). Since the primitive is used in the kanji itself, there is no need to worry about confusing the two. In fact, we shall be following this procedure regularly.	 "	2	Two needles crossing marks the spot, or you can use the Roman character for ten (rotated 45 degrees).	I scared away ten vampires with a single cross!	十	じっぷん; じゅっぷん【１０分】10 minutes<br/>じゅうぶん【充分】plenty; enough; sufficient; satisfactory; adequate / division into ten / perfectly; thoroughly; fully; in full<br/>じゅうがつ【十月】October<br/>じゅうにがつ【十二月】December<br/>じゅういちがつ【十一月】November<br/>じゅうじか【十字架】cross; the Cross (of Christ)<br/>じゅうじ【十字】cross; crossed; cruciform<br/>じゅうじろ【十字路】crossroads<br/>じゅうりょう【十両】second highest division; wrestlers of the second highest division<br/>じっちゅうはっく; じゅっちゅうはっく【十中八九】8 or 9 cases out of ten; in all probability<br/>じゅうもんじ【十文字】cross; cruciform<br/>ふじゅうぶん【不充分】insufficient; inadequate; imperfect; shortage<br/>はたち【二十】20 years old / twenty<br/>はたとせ【二十年】twenty years<br/>じって; じゅって【十手】short truncheon with a hook made of metal or wood (used by policeman and private thief-takers in Edo Japan)<br/>じゅうにぶん【十二分】more than enough; more than ample; exhaustive<br/>おはこ; じゅうはちばん【十八番】one's favourite party trick (favorite); one's specialty; one's forte / No. 18; eighteenth / repertoire of 18 kabuki plays<br/>ごじゅうおん【五十音】the Japanese syllabary<br/>いざよい【十六夜】sixteen-day-old moon<br/>じゅうごや【十五夜】night of the full moon; the night of the 15th day of the 8th lunar month	1	ジュウ, ジッ, ジュッ	とお, と	10	35	4	[sound:RTK1_keyword_jp_10.mp3]	[sound:RTK1_keyword_en_10.mp3]
11	"<img src=""E58FA3.png"" />"	mouth			口	くち	mouth	mouth	Like several of the first characters we shall learn, the kanji for <b>mouth</b> is a clear pictograph. Since there are no circular shapes in the kanji, the square must be used to depict the circle.	"* As a primitive, this form also means <i>mouth</i>. Any of the range of possible images that the word suggests - an opening or entrance to a cave, a river, a bottle, or even the largest hole in your head - can be used for the primitive meaning.	 "	3	Looks like a huge open mouth.	"Momma used to say: ""Keep your trap shut!"" This thing is shaped like a trap door."	口	くちょう【口調】tone (e.g. of voice, etc.); (verbal) expression<br/>いりぐち; いりくち; はいりぐち; はいりくち【入口】entrance; entry; gate; approach; mouth<br/>いりぐち; いりくち; はいりぐち; はいりくち【入口】entrance; entry; gate; approach; mouth<br/>くちもと【口もと】mouth; lips / shape of the mouth / near an entrance; vicinity of an entrance<br/>とぐち【戸口】door; doorway<br/>ここう【戸々】houses and inhabitants; population<br/>でぐち【出口】exit; gateway; way out; outlet; leak; vent<br/>じゅうこう【銃口】gun point; muzzle<br/>ひとくち【一口】mouthful; morsel; bite / gulp; sip; draft; draught / one word; in short / one share; one contribution<br/>きずぐち【傷口】(opening of) a wound; (mouth of a) wound; cut<br/>くちばしる【口走る】to speak; to tell; to blurt out<br/>うらぐち【裏口】backdoor; rear entrance<br/>くちぐち【口々】each entrance; every mouth<br/>じんこう【人口】population / common talk<br/>くちぶえ【口笛】whistle<br/>くちもと【口もと】mouth; lips / shape of the mouth / near an entrance; vicinity of an entrance<br/>くちごもる【口ごもる】to hesitate to say; to mumble; to hem and haw; to falter<br/>こうじつ【口実】excuse; pretext<br/>あっこう; わるくち; わるぐち【悪口】abuse; insult; slander; evil speaking; bad mouth<br/>はやくち; はやぐち【早口】fast-talking; rapid talking	1	コウ, ク	くち	11	22	4	[sound:RTK1_keyword_jp_11.mp3]	[sound:RTK1_keyword_en_11.mp3]
